f1,f2,f3,attack
1.8082887711792655,-2.3025850929940455,-2.3025850929940455,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.89785166962525,8.895643325672793,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.88196591937912,8.895643325672793,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.560180788905162,8.895643325672793,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,9.648085495558297,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.824728014261197,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
-2.3025850929940455,10.906691489914584,9.025708147644988,1
